"playerID","SUM(B.G)","SUM(B.AB)","SUM(B.R)","Sum(B.H)","Sum(B.2B)","Sum(B.3B)","Sum(B.HR)","Sum(B.SB)","Sum(B.CS)","Sum(B.BB)","Sum(B.SO)","Sum(B.IBB)","Sum(B.HBP)","Sum(B.SH)","Sum(B.SF)","Sum(B.GIDP)","Sum(P.W)","Sum(P.L)","Sum(P.SHO)","Sum(P.SV)","Sum(P.ER)","Sum(P.BB)","Sum(P.SO)","AVG(P.BAOpp)","AVG(P.ERA)","Sum(P.HBP)","Sum(P.BFP)","Sum(P.GF)","Sum(P.SH)","Sum(P.SF)","Sum(P.GIDP)","Sum(A.gameNum)","classification"
"smithlo01",1613,5170,909,1488,273,58,98,370,140,623,849,19,92,21,46,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"welchbo01",17680,19788,884,2992,238,34,68,0,34,748,5814,0,102,2006,68,136,7174,4964,952,272,40494,35156,66946,0.2458823529411762,3.5964705803815056,2686,440504,680,0,0,0,0,"Nominated"
"brookhu01",3290,11948,1312,3216,580,62,298,128,112,774,2010,124,76,24,130,326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"mcphebi01",2135,8291,1678,2250,303,188,53,568,0,981,229,0,87,50,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"steartu99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"winfida01",35676,132036,20028,37320,6480,1056,5580,2676,1152,14592,20232,2064,300,228,1140,3828,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"puckeki01",17830,72440,10710,23040,4140,570,2070,1340,760,4500,9650,850,560,230,580,1880,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"mattido01",160650,630270,90630,193770,39780,1800,19980,1260,810,52920,39960,12240,1890,1170,8640,17190,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"stewada01",19874,1938,190,380,38,38,0,0,0,114,646,0,0,228,0,0,6384,4902,342,722,43852,39292,66158,0.2463157894736841,4.04842105664705,2356,427538,3306,0,0,0,0,"Nominated"
"whitalo01",11950,42850,6930,11845,2100,325,1220,715,375,5985,5495,395,100,445,455,715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"gibsoki01",1635,5798,985,1553,260,54,255,284,78,718,1285,72,61,23,56,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"parrila02",15904,56536,6848,14256,2440,216,2592,224,296,4896,12216,496,296,184,464,1576,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"henketo01",17976,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,1176,0,8708,6552,7140,24108,0.2150000000000004,2.7750000017029897,252,89432,15344,0,0,0,0,"Nominated"
"righeda01",24412,374,0,68,0,0,0,0,0,0,204,0,0,170,0,0,2788,2686,68,8568,18360,20094,37808,0.24647058823529394,4.464117569081924,714,203592,16116,0,0,0,0,"Nominated"
"bedrost01",10980,2295,45,225,0,0,0,0,0,45,870,0,0,180,0,0,1140,1185,0,2760,6705,7770,13815,0.22333333333333322,3.478666663169861,405,75660,6585,0,0,0,0,"Nominated"
"brownto05",3888,7452,504,1140,168,12,24,60,24,300,2400,0,0,864,24,84,1476,1080,144,0,10092,6132,12000,0.26583333333333325,4.234166661898295,384,96792,12,0,0,0,0,"Nominated"
"darliro01",6030,7890,585,1140,315,30,30,15,0,225,2625,0,15,975,15,30,2040,1740,195,0,15240,13590,23850,0.25266666666666643,4.185999965667724,885,150480,75,0,0,0,0,"Nominated"
"deshaji01",3354,4849,169,429,0,0,0,0,13,299,2418,0,0,572,0,39,1092,1235,78,0,9126,7475,12363,0.2723076923076924,5.667692239467915,351,83616,13,0,0,0,NULL,"Nominated"
"krukjo01",3600,11691,1746,3510,597,102,300,174,93,1947,2103,249,6,36,129,276,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"rijojo01",10556,12460,700,2380,364,0,56,56,28,224,2828,0,0,1624,0,112,3248,2548,112,84,18928,18564,44968,0.24600000000000005,3.487857154437474,784,220276,1204,140,0,196,0,"Nominated"
"johnsho01",3062,9880,1520,2458,494,44,456,462,154,1384,2106,210,34,18,114,122,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"vanslan01",4974,17133,2505,4686,879,273,492,735,177,2001,3189,165,81,36,183,282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"smithhi99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"smithoz01",38595,140940,18855,36900,6030,1035,420,8700,2220,16080,8835,1185,495,3210,945,2505,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"dawsoan01",189144,714744,98856,199728,36216,7056,31536,22608,7848,42408,108648,10296,7992,1728,8496,15624,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"trammal01",206370,745920,110790,212850,37080,4950,16650,21240,9810,76500,78660,4320,3330,11160,6840,14040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"greenmi01",2538,9246,1314,2800,550,76,260,160,86,920,728,158,78,6,82,272,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"violafr01",20208,8880,384,1248,144,0,0,0,0,144,1968,0,0,1056,0,96,8448,7200,768,0,56400,41472,88512,0.2599999999999999,4.192500069737434,2304,572784,0,0,0,0,0,"Nominated"
"dykstle01",3834,13677,2406,3894,843,129,243,855,216,1920,1509,150,93,75,81,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"wallati01",22120,80990,9080,20850,4320,360,2600,510,660,6490,13070,890,770,60,770,1920,0,0,0,0,90,0,0,0.4149999999999993,4.5,0,630,180,0,0,0,0,"Nominated"
"hennemi01",6171,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,627,462,0,2123,2871,2981,5863,0.24272727272727268,3.3263636610724707,209,34232,4752,0,0,0,0,"Nominated"
"russeje01",18912,2528,96,352,96,0,32,0,0,160,1056,0,0,224,32,32,1792,2336,64,5952,14656,13280,22176,0.23937500000000067,3.57250002771616,896,150208,10880,0,0,0,0,"Nominated"
"sandesc02",2124,1161,36,225,54,0,0,9,0,45,378,0,0,180,0,0,306,405,9,45,3312,2484,5688,0.1611111111111111,6.190000110202366,126,26784,423,0,0,0,NULL,"Nominated"
"thompro01",2608,9224,1342,2374,476,78,238,206,124,878,1974,16,132,198,38,144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"murraed02",24208,90688,13016,26040,4480,280,4032,880,344,10664,12128,1776,144,16,1024,2528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"sandbry01",64920,251550,39540,71580,12090,2280,8460,10320,3210,22830,37800,1770,1020,930,2130,4170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"smithle02",2255715,141120,4410,6615,0,0,2205,0,0,6615,92610,0,0,8820,0,0,156555,202860,0,1053990,956970,1071630,2758455,0.22571428571420724,3.0028571287790933,22050,11878335,1768410,0,0,0,0,"Nominated"
"valenfe01",102384,202176,12096,40392,5616,216,2160,0,432,1728,31320,0,0,20088,1296,2592,37368,33048,6696,432,249264,248616,447984,0.2500000000000026,4.0533333089616566,5400,2677968,2160,0,0,0,0,"Nominated"
"kileda01",13104,23652,1368,3132,828,0,72,0,0,1548,10800,0,144,2916,36,324,4788,4284,324,0,35712,33048,60048,0.2015833333333333,4.164166688919067,4212,339444,288,1080,576,1512,0,"Nominated"
"colemvi01",2742,10812,1698,2850,352,178,56,1504,354,954,1920,24,30,96,48,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"butlebr01",2213,8180,1359,2375,277,131,54,558,257,1129,907,23,38,147,51,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"fernasi01",9824,17248,896,3136,480,64,32,32,0,512,6688,0,64,2144,160,384,3648,3072,288,32,22272,22880,55776,0.21437499999999934,3.773749977350235,1312,245376,64,0,0,0,0,"Nominated"
"honeyri01",38448,8736,624,1152,144,0,0,48,0,864,2112,0,0,1344,0,96,5232,6864,528,1824,42864,31536,49824,0.27041666666666614,5.21124999721845,2400,438768,5664,0,0,0,0,"Nominated"
"penato01",9940,32445,3335,8435,1490,135,535,400,315,2275,4230,360,115,340,190,1170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"daultda01",3483,10890,1533,2673,591,75,411,150,30,1887,2178,174,72,36,123,105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"davisma01",22500,6012,576,936,108,144,36,36,36,288,1944,0,0,864,0,0,1836,3024,72,3456,19080,19224,36252,0.25111111111111084,4.678888870610131,1008,178380,9540,0,0,0,0,"Nominated"
"tartada01",1406,5011,756,1366,289,22,262,37,30,768,1362,47,17,2,44,110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"jacksda02",12070,14552,952,1836,408,68,0,0,68,340,7446,0,34,1836,34,68,3808,4454,510,34,31382,27744,41650,0.2723529411764706,4.647647072287167,1700,305524,374,0,0,0,0,"Nominated"
"tettlmi01",2970,9396,1422,2264,420,32,490,46,58,1898,2614,144,60,42,94,172,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"willimi02",6809,176,22,33,0,0,11,0,0,11,44,0,0,0,0,11,495,638,0,2112,3080,5984,7260,0.23545454545454528,4.799090927297419,572,34309,4609,0,0,0,0,"Nominated"
"worreto01",20361,891,33,66,0,33,0,0,0,33,660,0,0,66,0,33,1650,1716,0,8448,7854,8151,20724,0.22909090909090854,3.3081818493929775,231,95469,15048,0,0,0,0,"Nominated"
"molitpa01",18781,75845,12474,23233,4235,798,1638,3528,917,7658,8708,700,329,525,763,1463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"eckerde01",160950,27150,1350,3600,450,0,450,0,0,1350,12600,0,0,750,150,150,29550,25650,3000,58500,191700,110700,360150,0.22560000000000102,3.47040002822876,11250,2030100,86550,0,0,0,0,"Elected"
"cartejo01",10945,42110,5850,10920,2160,265,1980,1155,330,2635,6935,430,450,50,525,660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"martide01",66720,49920,2400,7104,1152,0,0,96,0,1440,16128,0,192,6240,192,768,23520,18528,2880,768,157728,111840,206304,0.24625000000000152,4.02250000834465,11712,1608384,4896,0,0,0,0,"Nominated"
"stiebda01",50848,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,19712,15344,3360,336,123872,115808,186928,0.2256250000000009,3.752499982714653,14448,1352064,1568,0,0,0,0,"Nominated"
"eisenji01",1422,3995,492,1160,221,39,52,105,38,324,435,47,8,22,42,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"keyji01",28260,120,0,0,0,0,0,0,0,0,120,0,0,60,0,0,11160,7020,780,600,60600,40080,92280,0.23799999999999996,3.7466666380564373,2280,643140,1680,0,0,0,0,"Nominated"
"drabedo01",5356,9308,546,1547,221,39,26,0,13,221,2691,0,91,858,26,65,2015,1742,273,0,13676,9152,20722,0.22538461538461543,3.95846150471614,689,136734,52,0,0,0,0,"Nominated"
"mitchke01",2446,8268,1260,2346,448,50,468,60,62,982,1438,174,54,4,84,178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"samueju01",5160,18243,2619,4734,861,306,483,1188,429,1320,4326,114,222,81,126,243,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"fieldce01",4410,15471,2232,3939,600,21,957,6,18,2079,3948,228,129,0,138,507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"myersra01",43740,3600,300,660,180,0,0,0,0,180,1980,0,0,300,0,120,2640,3780,0,20820,18840,23760,53040,0.17933333333333287,3.2486666520436605,720,224640,32880,0,0,0,0,"Nominated"
"pendlte01",1893,7032,851,1897,356,39,140,127,59,486,979,77,15,37,67,178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"darwida01",18050,7625,375,975,275,50,50,50,0,150,4275,0,25,500,50,25,4275,4550,225,800,32150,21850,48550,0.24199999999999977,4.157600002288818,2025,317900,4275,0,0,0,NULL,"Nominated"
"tewksbo01",4242,5320,280,700,98,0,0,0,0,294,2072,0,0,574,0,84,1540,1428,98,14,11018,4088,11368,0.2757142857142857,4.563571436064584,574,106722,112,0,0,0,0,"Nominated"
"boggswa01",58560,220320,36312,72240,13872,1464,2832,576,840,33888,17880,4320,552,696,2304,5664,0,0,0,0,216,216,432,0,3.375,0,2376,432,0,0,0,0,"Elected"
"mcgeewi01",17608,61192,8080,18032,2800,752,632,2816,968,3584,9904,464,120,240,368,1256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"abbotji01",2893,231,0,22,0,0,0,0,0,0,110,0,0,33,0,11,957,1188,66,0,8701,6820,9768,0.21545454545454543,4.496363683180376,352,79321,55,0,0,0,NULL,"Nominated"
"strawda01",12664,43344,7184,11208,2048,304,2680,1768,792,6528,10816,1048,304,8,424,512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"mcdowja01",9972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4572,3132,468,0,29124,21816,47196,0.19916666666666635,4.223333388566971,1728,286776,0,0,0,0,0,"Nominated"
"davisch01",7308,26019,3720,7140,1272,90,1050,426,294,3582,5094,564,45,60,282,696,0,0,0,0,0,0,0,0,0,57,399,57,0,0,0,0,"Nominated"
"candito01",8136,5382,198,630,90,0,0,0,0,126,1278,0,18,936,18,180,2718,2952,198,0,20340,15894,31230,0.20611111111111124,4.232777767711216,1530,208224,198,0,0,0,NULL,"Nominated"
"montgje01",27300,78,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1794,2028,0,11856,12324,11544,28587,0.19615384615384607,3.700769305229187,1014,141843,21411,0,0,0,0,"Nominated"
"phillto02",2161,7617,1300,2023,360,50,160,177,114,1319,1499,44,42,69,63,127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"steinte01",4638,16107,1914,4359,819,63,486,69,66,1254,2814,93,144,45,138,528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"langsma01",31212,6256,340,952,204,0,0,0,0,136,2584,0,0,340,68,0,12172,10744,1224,0,88808,87652,167552,0.21117647058823455,4.247058826334336,3128,854216,204,0,0,0,0,"Nominated"
"nixonot01",1709,5115,878,1379,142,27,11,620,186,585,694,10,5,67,28,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"hershor01",56160,87480,7020,17604,3132,216,0,864,324,2916,19656,0,540,10908,648,756,22032,16200,2700,540,130788,108756,217512,0.2216111111111118,4.057222207387288,12636,1420200,2052,0,324,432,0,"Nominated"
"belleal01",15390,58530,9740,17260,3890,210,3810,880,410,6830,9610,910,550,40,780,1930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"clarkwi02",11856,43038,7116,13056,2640,282,1704,402,288,5622,7140,930,354,78,606,600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"goodedw01",31248,53352,4320,10440,1080,360,576,72,72,1008,9720,0,216,6120,432,936,13968,8064,1728,216,78552,68688,165096,0.22244444444444444,4.225000010596381,5616,842760,288,288,144,648,0,"Nominated"
"guilloz01",5979,20058,2319,5292,825,207,84,507,324,717,1533,75,21,423,180,342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"morriha02",1246,3998,535,1216,246,21,76,45,24,356,548,55,22,28,39,105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"gaettga01",15042,53706,6780,13680,2658,234,2160,576,390,3804,9612,342,576,192,624,1416,0,0,0,0,88,44,44,0.16666666666666666,6,44,616,132,0,0,0,0,"Nominated"
"wettejo01",22248,1512,144,252,72,0,36,0,0,0,684,0,0,324,0,0,1728,1620,0,11880,8964,9072,28944,0.17124999999999993,2.775833318630854,576,113220,18828,144,144,180,0,"Nominated"
"aguilri01",42009,7923,684,1596,171,0,171,0,0,342,2109,0,0,912,0,57,4902,4617,0,18126,29184,20007,58710,0.20321052631578942,3.496315755342182,2052,307287,31749,57,0,171,0,"Nominated"
"jeffegr01",2930,11040,1522,3186,600,54,252,392,126,944,696,118,48,8,104,312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"jonesdo01",76140,630,0,90,0,0,0,0,0,90,360,0,0,0,0,0,6210,7110,0,27270,37260,22230,81810,0.21955555555555348,3.8111111521720886,3510,427860,57600,180,180,450,0,"Nominated"
"weisswa01",1495,4686,623,1207,182,31,25,96,35,658,658,38,40,89,42,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"disarga01",1086,3744,444,966,186,20,28,47,44,154,306,0,36,77,21,105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"fernaal01",2660,1260,70,220,80,0,30,0,0,90,350,0,0,100,10,40,1070,870,100,0,7310,5520,12520,0.22620000000000004,3.7920000314712525,350,73700,10,30,10,60,NULL,"Nominated"
"brownra99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"brownwi02",21,67,4,12,3,0,1,2,2,0,7,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"coopean99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"grantfr99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"hillpe99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"mackebi99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"mendejo99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"santolo99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"suttlmu99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"taylobe99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"torricr99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"wilsoju99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"ripkeca01",57019,219469,31293,60496,11457,836,8189,684,741,21451,24795,2033,1254,190,2413,6650,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"gwynnto01",36600,139320,20745,47115,8145,1275,2025,4785,1875,11850,6510,3045,360,675,1275,3900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"mcgwima01",224880,742440,140040,195120,30240,720,69960,1440,960,158040,191520,18000,9000,360,9360,17640,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"baineha01",84900,297240,38970,85980,14640,1470,11520,1020,1020,31860,43230,5610,420,270,2970,8940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"oneilpa01",10265,36590,5205,10525,2255,105,1405,705,365,4460,5830,535,110,35,450,1105,0,0,0,0,255,340,170,0.2800000000000002,13.5,0,935,85,0,0,0,0,"Nominated"
"saberbr01",20553,9690,663,1173,204,0,0,0,0,663,2499,0,0,1224,0,51,8517,5967,816,51,48552,24021,87465,0.22305882352941186,3.8123529378105614,3009,531471,663,0,0,0,0,"Nominated"
"cansejo01",11322,42342,7116,11262,2040,84,2772,1200,528,5436,11652,384,504,6,486,1068,0,0,0,0,342,342,0,0.5,27,0,912,114,0,0,0,0,"Nominated"
"fernato01",10790,39555,5285,11380,2070,460,470,1230,690,3450,3920,240,320,335,305,805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"bicheda01",6816,25524,3736,7624,1604,108,1096,608,292,1420,4312,128,164,20,292,704,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"daviser01",3252,10642,1876,2860,478,52,564,698,132,1480,2796,118,66,6,100,224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"bonilbo01",12678,43278,6504,12060,2448,366,1722,270,342,5472,7224,768,168,30,582,1014,0,0,0,0,228,114,0,0.6000000000000005,18,0,684,114,0,0,114,0,"Nominated"
"caminke01",5280,18864,2682,5130,1044,51,717,264,117,2181,3489,333,87,42,201,456,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"buhneja01",1472,5013,798,1273,233,19,310,6,24,792,1406,41,56,12,54,123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"brosisc01",1146,3889,544,1001,200,8,141,57,30,348,699,12,47,31,41,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"joynewa01",2033,7127,973,2060,409,26,204,60,39,833,825,108,38,26,91,168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"whitede03",5823,22032,3375,5802,1134,213,624,1038,294,1623,4578,96,261,183,141,294,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"wittbo01",8322,1216,38,171,57,0,19,0,0,38,475,0,0,114,19,0,2698,2983,209,0,25156,26125,37145,0.2166315789473684,5.028947403556423,741,209057,247,19,38,38,NULL,"Nominated"
